Loss,AUC_train,AUPR_train,AUC_val,AUPR_val
1.110400551749814,0.713777087870034,0.2650965214363038,0.7585610232193787,0.34289974280749635
1.022552499848027,0.7691069140462866,0.3359768825220636,0.7777419643616444,0.3649645840950615
0.9959450152612502,0.7842083330639797,0.3535690328140627,0.7902255017672768,0.37959284781218233
0.9805046060392936,0.7924590881978101,0.36095841285668967,0.7934905629294955,0.38281558139787064
0.971656025417389,0.7972602304857577,0.3690312489521739,0.797397940111253,0.38816320581775476
0.9633501537384529,0.8011173474252589,0.37143313603957445,0.8004387791823124,0.3924941267754142
0.9592337108427478,0.803660545139852,0.37605864977653103,0.8017304495829959,0.394837774735063
0.9559717399458733,0.8046719675573838,0.37889703590412793,0.8032843263540266,0.3967510284298383
0.953879435216227,0.8062624813505039,0.3776883594312653,0.8037329039650013,0.398009115278421
0.9494652661585038,0.8080622056653408,0.383696139000039,0.8047052557652449,0.3997301717636047
0.9493339561646986,0.8084951727902955,0.3840431378935437,0.8051663947311236,0.4004489080736089
0.94891859735212,0.8083785493360177,0.3874748981662359,0.8051848603040571,0.40062295668726644
0.9470078185681373,0.8096598356123043,0.38544613080962076,0.8061027303248557,0.4018858273866835
0.9453942727658055,0.8095820443766207,0.3835648174748594,0.8057764210159016,0.40091521173940375
0.9428044990185767,0.8111297613342969,0.3892824539685116,0.8064058992926061,0.40174634029861916
0.9432415856469063,0.8108808802675599,0.38885660005161016,0.8068462519799978,0.40234084980665796
0.9421793453155026,0.8116568156256625,0.3887501726233361,0.8071869906450406,0.40284115560940936
0.9428704246397941,0.8113941449236469,0.39078327904975724,0.8071102929943655,0.4023567147920454
0.9437266886234281,0.8108174925499345,0.38685324545351596,0.8073629687464245,0.4026878549249101
0.9427272062147818,0.8107827538205222,0.3874974694852284,0.8072894304957121,0.40280697688302436
0.9435006216649088,0.8106159644963942,0.3868814058659388,0.8078747963056692,0.40439238953755197
0.9407007578880556,0.8116773697383752,0.38816166074936986,0.8075914081361764,0.4036864776839393
0.9383422174761371,0.8129124171562885,0.39192015300111893,0.8074728806018342,0.40316445080325164
0.9399878805683504,0.8123362821441535,0.3894870007908727,0.8079883059694828,0.40363552168902195
0.9403274491910011,0.8123129129430685,0.39051009535933895,0.8076042744708655,0.40308939738108396
0.9405389149342812,0.8118704674898163,0.39223216221516405,0.8080016202432316,0.4035744244989484
0.9418220875724668,0.8111550999285726,0.3886955611410212,0.8077732428024984,0.4035837560390204
0.9382102768267355,0.8127813653553764,0.3897965411245322,0.8078518894646134,0.40375610910963494
0.9404634525698999,0.8123401989233299,0.3898674717952466,0.8080877960937942,0.4047097878801915
0.9367642018102834,0.8136891987466304,0.3943848231167332,0.8078329568913838,0.40415218233796313
0.9361662739707577,0.8135694044993249,0.39393301113569335,0.8081265142305902,0.40438178686158555
0.9356312963270371,0.8141440450025728,0.39314922765619986,0.8081835406851183,0.4047526663292461
0.9388429061059029,0.8129495282158143,0.3927262593639896,0.8080257803605922,0.4048014328534067
0.935240456173497,0.8142490544599688,0.39558059539200796,0.8084598904930054,0.4059334888170917
0.9360081745732216,0.8136440780273576,0.3923297380601359,0.8079702978662271,0.4048084442601282
0.934265549144437,0.8147060366884379,0.39761000502577126,0.8086838266656159,0.40617335272650246
0.9363774099657611,0.8139997968216728,0.39413337649080576,0.8084983846602717,0.4053296849056506
0.9337160529628878,0.8147161424859434,0.39591243617810734,0.8086016870318984,0.4054563306670799
0.9327015415314706,0.8156184040551184,0.3966377575614803,0.8089059567860609,0.40730286112738556
0.9353656874549003,0.8145969425957463,0.3971743537308481,0.808953895796051,0.4068456562785985
0.9317097904220707,0.8156810076244023,0.3981733435610567,0.8086132524371912,0.40686951333985877
0.9315188584789154,0.815876436225802,0.3972207878838944,0.8090661855407235,0.40719979330926076
