Loss,AUC_train,AUPR_train,AUC_val,AUPR_val
1.0297909499723699,0.8254041868812163,0.03480689898250647,0.7979285763833632,0.04221401844311816
0.8442655967760689,0.8794593941545198,0.052228584340036646,0.7884907555863772,0.05422925922841568
0.8017427408242527,0.8873030736162351,0.061626602328396035,0.7983029890153803,0.06942796770543601
0.775095383577709,0.8957734143266513,0.07148673462078409,0.806385859255786,0.08319225056371535
0.7497696619999561,0.9030554158850764,0.08524028336859125,0.810441243441475,0.0691042182456454
0.7283036271228069,0.9099405647357429,0.0844965635413237,0.7973703272177971,0.06166106095029998
0.669725312462336,0.9256707521437817,0.10296723262168002,0.8135966779354944,0.08711183517041318
0.6040408052975621,0.9395572250622377,0.130626670598949,0.8173232332471265,0.10318686044721713
0.5478946762748911,0.9504265567660957,0.14225192726784808,0.8141440612719063,0.089027002868031
0.5226398770567738,0.9545191906510991,0.16465906179662043,0.8232653059072469,0.09273360451900453
0.49992584427700765,0.9580622639596358,0.16578281431495145,0.8254442141224879,0.11826301963490929
0.4604515357862547,0.9644091980837353,0.19947660357517544,0.8339907045353192,0.11709400267397345
0.4511818719815603,0.9659357934995815,0.20317668150185136,0.8361231235068369,0.13774395256647268
0.43141997765891166,0.9685184926622871,0.20542040064952788,0.8239652234782417,0.13374359424701784
0.4072915274131147,0.9716786669763305,0.22419569450550203,0.8375387989187537,0.16247760366397124
0.3879234428647198,0.9740890927453527,0.2484307630839909,0.8235027953377064,0.10726222394553514
0.3823248872274085,0.9748499202668388,0.25248497822726146,0.8389955306598167,0.153968184307981
0.35619844948943663,0.9783462519561972,0.28733977439018965,0.8442880490963092,0.1594608112295636
0.3449378219209141,0.9793694698394042,0.2688234195891108,0.8373379644689221,0.11767175491058685
0.348448425342765,0.9790896926809856,0.2778990658485626,0.8363671232653128,0.1490927279659957
0.32510149592085735,0.9815129606082387,0.3102907305572066,0.8379026781151243,0.14555063759142936
0.3221685873179496,0.9814301781826598,0.3132792700726712,0.8376078336117874,0.17960498752735207
0.3079581404034097,0.9831022583361133,0.3185940445964395,0.84939933283809,0.1379947135650537
0.2961036278099953,0.9844098904107166,0.341631856381949,0.8461456244841885,0.18798482780118586
0.2870272020750408,0.9850005509585477,0.34238921679451056,0.8522279672046351,0.12305528028811685
0.2782256722073011,0.9857844366823745,0.3576338308131075,0.8532466272259992,0.18226769213944202
0.27135381385495394,0.9863016422222866,0.35464566933766484,0.8578229522714558,0.19098017464515976
0.27360994019840323,0.986108965295448,0.3504464166678178,0.8528334964812364,0.16819203001382524
0.2645517502781711,0.9869954497614204,0.3653864792317563,0.8527781357694064,0.17931411517858126
0.2564951809523981,0.9876093724002014,0.37137975635855713,0.8537268556119738,0.1511806102818937
0.26585816865480394,0.9867140781091666,0.3449625522629341,0.8594669934851331,0.14974636621325949
0.25563978186891045,0.9878039345973322,0.3932798623590191,0.8471182995830134,0.17077180690602967
0.24289541776421703,0.9886457049815749,0.4000727155295451,0.8584020161477225,0.17471986832802092
0.22347304621074782,0.9900945049952181,0.410560205022803,0.847806996007656,0.1836066195103642
0.2382376046874855,0.9888258336755851,0.38639217451346236,0.8569081824140727,0.16350946574611563
0.24808625046965452,0.9880805574746288,0.37482041059700155,0.8647077387673116,0.16862509370570591
0.22861631535276583,0.9897867745033261,0.4154704948458201,0.865653237831406,0.2102795669866502
0.21149207679908483,0.9906947097507061,0.42859741108034444,0.8621136137515,0.19033082316446834
0.2296367778053766,0.9897742946533274,0.4233143106850695,0.8668756436112569,0.1737748088505226
0.21903472610666783,0.9903696965096624,0.4151895975841779,0.8673197213377881,0.20179165741085592
0.20517479166199892,0.9914175460402683,0.448912015193877,0.8663484789696002,0.17851447759473216
0.21757810110155545,0.9904132963236658,0.4191670823020844,0.8685953215407453,0.2014549249468574
0.21183834253232695,0.9908761884866026,0.41723949905186264,0.85664553423362,0.18416717860248202
0.19548558953064904,0.9920705621845791,0.4564819304295833,0.8597741136245716,0.19526067739391162
0.2159437218421621,0.9907525434156821,0.4285523271240901,0.8527227406720409,0.19105311694148447
0.21013951905166045,0.9910041005299759,0.4384573886163439,0.8739291713906662,0.16551981217707248
0.1869900096443636,0.9924987625837973,0.4752263367322521,0.8626595414335843,0.221599918913653
0.19607858746489396,0.9919164320568215,0.4721018254069355,0.8752658632280031,0.20216434377695114
0.18778741359710677,0.9926659336094461,0.4828362195950865,0.8674075993041652,0.22568656281858737
0.19180545239131658,0.9922081993857623,0.47388396350448964,0.8681597370414329,0.19957910878584548
0.19432583187199853,0.9922039336783135,0.46027799263282915,0.8658082363626852,0.18158117091460316
0.20826671168773994,0.9912398520887364,0.4269152915450867,0.8683620844548177,0.19050103805787388
0.17640532138226908,0.993095954074138,0.4856929673457014,0.8615291054988111,0.21624054075991014
0.17241581670845607,0.9934711674322758,0.5116594536312813,0.8554599897476087,0.20299007616929607
0.19167332068274293,0.9922201175992638,0.46927725340241344,0.8638290049509211,0.16760206427979263
0.17051527677457542,0.993532794671789,0.49270416837546793,0.860474111428482,0.1830055308834941
0.16880272149662426,0.9935617963707069,0.5027886199612415,0.8630100446567239,0.21065440187273923
0.1676502166480958,0.9940614961563976,0.5297962188788551,0.8700910006314561,0.19050931017387987
0.17058147537180146,0.993665732789969,0.5051130723285326,0.8717901389345262,0.21182566635887837
0.15218997322305847,0.9946068258065623,0.5616676467191418,0.8777171278064959,0.20380751612027134
0.14845215519772303,0.9948427948090843,0.5507034910492141,0.8755554925918198,0.24911025565431766
0.16451468375287479,0.9940238592993798,0.5451408487201334,0.8754735633230493,0.22722665747100174
0.1569763438988335,0.9944743970560792,0.5537053385905035,0.8867829314970908,0.2649681206511
0.15993241201850442,0.9943198376116108,0.5456640096299668,0.8680129451912448,0.22121866550350153
0.1584771051059796,0.9943854322451886,0.54612262849371,0.866509185499739,0.2100246684091318
0.15099662419738663,0.9947870695089348,0.5599411845949449,0.8666014992001696,0.23784124975064275
0.14383630001846748,0.9952066351926403,0.5801835087923735,0.8665044402958678,0.207827761040911
0.14551494270563126,0.9951084991923147,0.5795703360278657,0.874082874733449,0.24928293240642274
0.14806797195084478,0.9949846858699578,0.5618174557378602,0.8710134155395203,0.22257305813940673
0.15085613029667094,0.994797342181731,0.5570326242088953,0.8747726600333761,0.21867412896261923
0.13900140484299836,0.995463942109759,0.5979421506861792,0.8695714695786356,0.23832776098735603
0.14797331326747243,0.9951883010181619,0.5937079026690075,0.8775791042678088,0.23276953780026197
0.15378743504421624,0.9947774178881847,0.5787472562019929,0.8826506956400104,0.2608405265714691
0.13401815729050695,0.9955644768848894,0.5944625577733925,0.8709964978561535,0.21182451545933506
0.14762353057725516,0.9951099722902075,0.5854962324871068,0.8783056477049694,0.23475676178260657
0.14482118953255163,0.9953438459483747,0.5991114891360242,0.875215110177903,0.21385827333961127
0.146900967140741,0.9949772673225368,0.5713688806616434,0.869873993518189,0.19996034864051676
0.12200043727702733,0.9962446798423173,0.6355040142265567,0.8825562614982364,0.23970888114816497
0.13820382056734234,0.9955470091343797,0.5852342947202782,0.8813402399661059,0.23945615177640994
0.1288353377316572,0.9959241351716008,0.6147979593433939,0.8697628594681053,0.24136020422703422
0.12279177457094194,0.9961598328095654,0.6160693025451678,0.8693571903845023,0.28063026262930596
0.12757224665035177,0.9961489740209986,0.6428366076247519,0.8758645039356997,0.2387806674192663
0.12968138294129433,0.9959199081435024,0.6253450517531822,0.8751817447468185,0.242155602152561
0.12846174204274066,0.9960495459343062,0.6196564542039121,0.8749228904370938,0.2409270538436606
0.1168231133230125,0.9964565242196572,0.6441015668499983,0.8751981007997756,0.21573174718428156
0.1280231850245331,0.9961882567759431,0.6446570407794749,0.878452256165636,0.2565236589183075
0.12959694796347918,0.9960315453989628,0.6339922529134915,0.8754664684409328,0.22057608466186823
0.1299920082092285,0.995926529729509,0.6174651211314729,0.8708667726933186,0.2163864708177439
0.13687596404099772,0.9956048743687276,0.5941259704192055,0.8773642405195755,0.2707387113133299
0.13351690882368938,0.9958192571553722,0.6015265632607265,0.8733468065030107,0.2513987561427586
0.12746541786797436,0.9960902035809627,0.6270371521511872,0.873781313588884,0.257292249380007
0.11843294537142864,0.9965115190365065,0.6598815205970822,0.8732244513065748,0.23331196855087796
0.13158649734303923,0.9958866966859208,0.6204756734627591,0.877733415088382,0.23962869316899182
0.13358548783426047,0.9958249674541936,0.6127406043651549,0.8722769349577427,0.24313761007779525
0.12817982782291462,0.9959823603787075,0.6213619343221943,0.868324993924076,0.2656739641984758
0.1322830413715749,0.9959746073421907,0.6246140237566068,0.8758706818702082,0.27937647349146055
0.12844441604765156,0.9960867604435537,0.6353210532532373,0.887522919678553,0.2800028049964199
0.12503148992604848,0.9961996602954111,0.6436453757349201,0.8723125927578468,0.2798676274538945
0.12537065129491348,0.996194471816001,0.6403403065048512,0.8735737166504436,0.2972557786832076
0.11127621067475671,0.9968537022500347,0.6704523380324748,0.879566634055425,0.2634614688484984
0.12507422174079508,0.9962594413669488,0.6381814031649985,0.8739685542904276,0.23869821043230294
0.11300855903308604,0.9968115595023643,0.6729414901487591,0.8764333209224473,0.24180658380032674
0.12003420142433309,0.996412093309038,0.6417913799099417,0.8724556136609973,0.28378714743954087
