Loss,AUC_train,AUPR_train,AUC_val,AUPR_val
0.8343879908323288,0.8769546730107389,0.3298012370172008,0.9014437664373258,0.4050954730034894
0.7425589720992481,0.9031017822892102,0.39573394247787297,0.9091541913901671,0.432488011416204
0.7156018081833335,0.9098089390363747,0.40981849948460436,0.9121205677315894,0.4346632801457705
0.7026764059768,0.912602041295234,0.4166158541061073,0.9127594122078379,0.4363031889102866
0.6938458160442469,0.914573765755662,0.4212537844482648,0.9150159694962887,0.44394293357505527
0.6829945075161314,0.9170354998389502,0.42929950972028463,0.9161388876215638,0.45123179400506885
0.6777889642645331,0.9182452852587198,0.43220241529585396,0.9169388198229247,0.45365568073817564
0.6693011375911097,0.9203204562896525,0.4383275197848584,0.9176079976011311,0.4579134177743227
0.6589733022100781,0.9227922311829315,0.4484884788062884,0.9207116311428909,0.4705909103032827
0.6534515242366233,0.923961459250106,0.45378792855729144,0.9175273779544546,0.45568438970454345
0.6513933655093698,0.924391492785352,0.45414148228758994,0.9206709085875753,0.47144836748078145
0.6452006722197812,0.9257912750098239,0.4609692690273839,0.9210347982824594,0.47030454625920093
0.642479830804993,0.9263455760947992,0.46060057803870225,0.9225469436487539,0.4724294618486733
0.6402445335598549,0.9267392746862696,0.4620200339086382,0.9234187278570458,0.47862794510178674
0.6361755772548562,0.9277131063620094,0.4643715803080894,0.9241677171400587,0.4816204482337715
0.6322703740176027,0.9285175543379972,0.4678206272518785,0.9218152284814939,0.46463151887213144
0.6273417336099293,0.9294808026899175,0.4712633549390829,0.9243772374137201,0.4825450894490525
0.6280790238695984,0.9293180849769211,0.46941032333221433,0.92375140049054,0.47538555598041765
0.6277522134430271,0.9294436511130623,0.4737983937253505,0.9228464235038623,0.47005808142178396
0.6240303709226496,0.9301611263858991,0.47169249095400645,0.9255872479823235,0.48684480172190425
0.6205619477173862,0.9307811283054178,0.47262353035987326,0.9258750644115054,0.4907918072872244
0.6179334687836032,0.9314229326411849,0.4778434888819176,0.9259022287713322,0.4896951902540746
0.6195259684148953,0.930997985758422,0.4735997390726146,0.9224507128064463,0.4584882564810809
0.6161371651817774,0.9316550969978055,0.4758294644252653,0.9246919087370249,0.48107474079087775
0.6156718720408041,0.9318403800441862,0.47857827910739553,0.9257222762967366,0.4838386296220654
0.615531211916138,0.9318572519703083,0.47772346072682464,0.9264719887767815,0.48976297279033904
0.6138102096669807,0.9320758683349839,0.4772663932823082,0.9267448136079739,0.49089401182138814
0.6131266453686883,0.9322394225715736,0.477366945536675,0.9235954677511821,0.471583279503655
0.6111218680353727,0.9325465883496129,0.4764601304604529,0.9266849694699592,0.4887071883242485
0.6109135028193976,0.9326716216034239,0.4795932827508613,0.9261005449874257,0.4867333651820209
0.610664113128887,0.932616992453373,0.47624682340922897,0.9247940987095526,0.4789924725380891
0.6093238836702177,0.9329695964048754,0.4790865236624765,0.9262901621858787,0.4832935336704367
0.60688111264916,0.9333414813861921,0.48093430052999675,0.9252535643386993,0.4792109815687796
0.6053339570760725,0.9336788491237388,0.4798136671674651,0.9266917480680278,0.49243849041093346
0.6034975547124358,0.9341456099985336,0.48526529167443,0.9270318745277732,0.48931913324566334
0.603514772565926,0.9339848682781484,0.4804881529952999,0.9267318223776391,0.4843570302439698
0.60301193244317,0.934093518367,0.482308124946532,0.9272396286150392,0.49183540856206714
0.6007592904217103,0.9346142536991264,0.4834757721771123,0.9282357557433638,0.49709267682453817
0.5980922389556378,0.9350045711682127,0.4830143341075536,0.9273321861760597,0.4952951044895758
0.5984373034799796,0.9349825797244207,0.4851092185987939,0.9262471447874704,0.4880273520852758
0.5971884526750616,0.9353410864768372,0.4857372959619829,0.9270483335061989,0.4906592595555956
0.5974315361941558,0.9351231488750806,0.4833496964291757,0.9264495566772211,0.4889135161291093
0.5945098481634087,0.9358338915540856,0.4883081706577672,0.9271071663009665,0.4842973921577104
0.5927284814855629,0.9360237059666401,0.48846669116821706,0.9288210649846798,0.4989279121001654
0.594165308773518,0.9358188886668042,0.48734906004205575,0.9276717953050863,0.4909806421964339
0.5935199467574853,0.9358399074064919,0.48411851129160033,0.9278845454812917,0.483346863601516
0.5928992048782468,0.9361158629444223,0.4868957955779387,0.929188173922364,0.499882980791673
0.5905607448781233,0.9365293043086326,0.4890044650835404,0.9293166021894262,0.5000885533043239
0.5901706810383236,0.9366020253348841,0.48777206666955847,0.9291309317613266,0.5012136690629114
0.5882120589123048,0.9370361908899536,0.4902832242555301,0.9287500544313196,0.49525614381994565
0.5889378559063462,0.9368902350056167,0.48955387623929847,0.9300103909855658,0.5034628270608577
0.5870235010105017,0.9371908193100362,0.491614744680903,0.9294263809005947,0.49506269415430554
0.5862115879269207,0.9373707384407985,0.4898141758322949,0.9279827730269665,0.4853436717495172
